#(dyne/cm2)	(K)	(cm2/s)
Pressure	Temp	Kzz
2.390220E+00	2.295280E+02	3.622172E+07
2.402360E+00	2.295280E+02	3.613009E+07
2.414562E+00	2.295280E+02	3.603868E+07
2.426825E+00	2.295280E+02	3.594751E+07
2.439151E+00	2.295280E+02	3.585656E+07
2.451540E+00	2.295280E+02	3.576585E+07
2.463991E+00	2.295280E+02	3.567537E+07
2.476506E+00	2.295280E+02	3.558511E+07
2.489084E+00	2.295280E+02	3.549509E+07
2.501726E+00	2.295280E+02	3.540529E+07
2.514433E+00	2.295280E+02	3.531572E+07
2.527204E+00	2.295280E+02	3.522637E+07
2.540040E+00	2.295280E+02	3.513725E+07
2.552941E+00	2.295280E+02	3.504836E+07
2.565907E+00	2.295280E+02	3.495969E+07
2.578939E+00	2.295280E+02	3.487125E+07
2.592038E+00	2.295280E+02	3.478302E+07
2.605203E+00	2.295280E+02	3.469503E+07
2.618435E+00	2.295280E+02	3.460725E+07
2.631734E+00	2.295280E+02	3.451970E+07
2.645101E+00	2.295280E+02	3.443237E+07
2.658536E+00	2.295280E+02	3.434526E+07
2.672038E+00	2.295280E+02	3.425837E+07
2.685610E+00	2.295280E+02	3.417170E+07
2.699250E+00	2.295280E+02	3.408525E+07
2.712960E+00	2.295280E+02	3.399902E+07
2.726739E+00	2.295280E+02	3.391300E+07
2.740588E+00	2.295280E+02	3.382721E+07
2.754508E+00	2.295280E+02	3.374163E+07
2.768498E+00	2.295280E+02	3.365626E+07
2.782559E+00	2.295280E+02	3.357112E+07
2.796692E+00	2.295280E+02	3.348619E+07
2.810897E+00	2.295280E+02	3.340147E+07
2.825173E+00	2.295280E+02	3.331697E+07
2.839523E+00	2.295280E+02	3.323268E+07
2.853945E+00	2.295280E+02	3.314860E+07
2.868440E+00	2.295280E+02	3.306474E+07
2.883009E+00	2.295280E+02	3.298109E+07
2.897652E+00	2.295280E+02	3.289765E+07
2.912369E+00	2.295280E+02	3.281443E+07
2.927161E+00	2.295280E+02	3.273141E+07
2.942028E+00	2.295280E+02	3.264860E+07
2.956971E+00	2.295280E+02	3.256600E+07
2.971990E+00	2.295280E+02	3.248362E+07
2.987085E+00	2.295280E+02	3.240144E+07
3.002256E+00	2.295280E+02	3.231946E+07
3.017505E+00	2.295280E+02	3.223770E+07
3.032831E+00	2.295280E+02	3.215614E+07
3.048235E+00	2.295280E+02	3.207479E+07
3.063717E+00	2.295280E+02	3.199364E+07
3.079278E+00	2.295280E+02	3.191270E+07
3.094917E+00	2.295280E+02	3.183197E+07
3.110637E+00	2.295280E+02	3.175144E+07
3.126436E+00	2.295280E+02	3.167111E+07
3.142315E+00	2.295280E+02	3.159098E+07
3.158275E+00	2.295280E+02	3.151106E+07
3.174316E+00	2.295280E+02	3.143134E+07
3.190439E+00	2.295280E+02	3.135183E+07
3.206643E+00	2.295280E+02	3.127251E+07
3.222930E+00	2.295280E+02	3.119339E+07
3.239299E+00	2.295280E+02	3.111448E+07
3.255752E+00	2.295280E+02	3.103576E+07
3.272288E+00	2.295280E+02	3.095724E+07
3.288908E+00	2.295280E+02	3.087893E+07
3.305612E+00	2.295280E+02	3.080080E+07
3.322402E+00	2.295280E+02	3.072288E+07
3.339276E+00	2.295280E+02	3.064516E+07
3.356237E+00	2.295280E+02	3.056763E+07
3.373283E+00	2.295280E+02	3.049029E+07
3.390416E+00	2.295280E+02	3.041316E+07
3.407636E+00	2.295280E+02	3.033622E+07
3.424944E+00	2.295280E+02	3.025947E+07
3.442339E+00	2.295280E+02	3.018292E+07
3.459823E+00	2.295280E+02	3.010656E+07
3.477396E+00	2.295280E+02	3.003039E+07
3.495058E+00	2.295280E+02	2.995442E+07
3.512809E+00	2.295280E+02	2.987863E+07
3.530651E+00	2.295280E+02	2.980304E+07
3.548583E+00	2.295280E+02	2.972765E+07
3.566607E+00	2.295280E+02	2.965244E+07
3.584722E+00	2.295280E+02	2.957742E+07
3.602929E+00	2.295280E+02	2.950259E+07
3.621228E+00	2.295280E+02	2.942796E+07
3.639621E+00	2.295280E+02	2.935351E+07
3.658106E+00	2.295280E+02	2.927924E+07
3.676686E+00	2.295280E+02	2.920517E+07
3.695360E+00	2.295280E+02	2.913129E+07
3.714129E+00	2.295280E+02	2.905759E+07
3.732993E+00	2.295280E+02	2.898407E+07
3.751953E+00	2.295280E+02	2.891075E+07
3.771010E+00	2.295280E+02	2.883761E+07
3.790163E+00	2.295280E+02	2.876465E+07
3.809413E+00	2.295280E+02	2.869188E+07
3.828761E+00	2.295280E+02	2.861929E+07
3.848208E+00	2.295280E+02	2.854689E+07
3.867753E+00	2.295280E+02	2.847467E+07
3.887398E+00	2.295280E+02	2.840263E+07
3.907142E+00	2.295280E+02	2.833077E+07
3.926986E+00	2.295280E+02	2.825910E+07
3.946932E+00	2.295280E+02	2.818761E+07
3.966978E+00	2.295280E+02	2.811630E+07
