#(dyne/cm2)	(K)	(cm2/s)
Pressure	Temp	Kzz
8.951665E+05	4.661152E+02	1.000000E+06
9.417766E+05	4.723637E+02	1.000000E+06
9.908137E+05	4.784891E+02	1.000000E+06
1.042404E+06	4.845300E+02	1.000000E+06
1.096681E+06	4.908572E+02	1.000000E+06
1.153783E+06	4.975204E+02	1.000000E+06
1.213859E+06	5.046781E+02	1.000000E+06
1.277063E+06	5.123373E+02	1.000000E+06
1.343558E+06	5.204009E+02	1.000000E+06
1.413516E+06	5.288411E+02	1.000000E+06
1.487115E+06	5.371615E+02	1.000000E+06
1.564548E+06	5.453993E+02	1.000000E+06
1.646012E+06	5.540452E+02	1.000000E+06
1.731717E+06	5.630068E+02	1.000000E+06
1.821885E+06	5.709682E+02	1.000000E+06
1.916748E+06	5.780233E+02	1.000000E+06
2.016551E+06	5.853667E+02	1.000000E+06
2.121550E+06	5.926774E+02	1.000000E+06
2.232016E+06	5.998055E+02	1.000000E+06
2.348235E+06	6.072489E+02	1.000000E+06
2.470504E+06	6.150864E+02	1.000000E+06
2.599140E+06	6.236351E+02	1.000000E+06
2.734474E+06	6.335241E+02	1.000000E+06
2.876854E+06	6.440815E+02	1.000000E+06
3.026648E+06	6.550337E+02	1.000000E+06
3.184242E+06	6.650960E+02	1.000000E+06
3.350041E+06	6.746988E+02	1.000000E+06
3.524473E+06	6.844636E+02	1.000000E+06
3.707988E+06	6.941782E+02	1.000000E+06
3.901058E+06	7.043252E+02	1.000000E+06
4.104181E+06	7.145393E+02	1.000000E+06
4.317880E+06	7.236974E+02	1.000000E+06
4.542706E+06	7.330361E+02	1.000000E+06
4.779239E+06	7.428334E+02	1.000000E+06
5.028087E+06	7.530209E+02	1.000000E+06
5.289893E+06	7.636911E+02	1.000000E+06
5.565331E+06	7.748144E+02	1.000000E+06
5.855110E+06	7.856641E+02	1.000000E+06
6.159978E+06	7.964909E+02	1.000000E+06
6.480720E+06	8.072592E+02	1.000000E+06
6.818162E+06	8.180420E+02	1.000000E+06
7.173175E+06	8.293265E+02	1.000000E+06
7.546673E+06	8.406626E+02	1.000000E+06
7.939618E+06	8.522319E+02	1.000000E+06
8.353023E+06	8.643904E+02	1.000000E+06
8.787954E+06	8.771606E+02	1.000000E+06
9.245531E+06	8.903860E+02	1.000000E+06
9.726934E+06	9.041516E+02	1.000000E+06
1.023340E+07	9.183974E+02	1.000000E+06
1.076624E+07	9.315773E+02	1.000000E+06
1.132683E+07	9.461832E+02	1.000000E+06
1.191660E+07	9.590712E+02	1.000000E+06
1.253708E+07	9.704376E+02	1.000000E+06
1.318987E+07	9.873010E+02	1.000000E+06
1.387665E+07	1.001684E+03	1.000000E+06
1.459919E+07	1.016250E+03	1.000000E+06
1.535935E+07	1.030992E+03	1.000000E+06
1.615909E+07	1.045917E+03	1.000000E+06
1.700047E+07	1.061018E+03	1.000000E+06
1.788566E+07	1.076303E+03	1.000000E+06
1.881694E+07	1.091764E+03	1.000000E+06
1.979672E+07	1.104985E+03	1.000000E+06
2.082751E+07	1.123228E+03	1.000000E+06
2.191197E+07	1.138302E+03	1.000000E+06
2.305289E+07	1.153938E+03	1.000000E+06
2.425323E+07	1.171537E+03	1.000000E+06
2.551606E+07	1.187485E+03	1.000000E+06
2.684465E+07	1.205036E+03	1.000000E+06
2.824241E+07	1.221077E+03	1.000000E+06
2.971296E+07	1.239016E+03	1.000000E+06
3.126007E+07	1.253035E+03	1.000000E+06
3.288774E+07	1.273715E+03	1.000000E+06
3.460016E+07	1.291332E+03	1.000000E+06
3.640175E+07	1.309133E+03	1.000000E+06
3.829714E+07	1.327110E+03	1.000000E+06
4.029122E+07	1.345269E+03	1.000000E+06
4.238913E+07	1.363606E+03	1.000000E+06
4.459628E+07	1.382124E+03	1.000000E+06
4.691835E+07	1.400820E+03	1.000000E+06
4.936132E+07	1.419698E+03	1.000000E+06
5.193150E+07	1.438754E+03	1.000000E+06
5.463550E+07	1.457991E+03	1.000000E+06
5.748030E+07	1.477406E+03	1.000000E+06
6.047322E+07	1.497003E+03	1.000000E+06
6.362198E+07	1.516778E+03	1.000000E+06
6.693470E+07	1.536733E+03	1.000000E+06
7.041990E+07	1.556868E+03	1.000000E+06
7.408657E+07	1.577183E+03	1.000000E+06
7.794416E+07	1.597676E+03	1.000000E+06
8.200261E+07	1.618351E+03	1.000000E+06
